student_id,gender,age,filiere,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed
ENSPD004462,Male,22.0,Mecanique,4,75.0,25.0,59.6,52.8,73.4,0.0,4.1,25.9,No,No,Middle,0.0,No,Salle 26,178.0,62.3,1.0
ENSPD004463,Other,25.0,Electrique,3,100.0,0.0,88.3,37.4,56.7,1.0,1.6,11.5,Yes,No,Middle,0.0,Yes,Salle 25,188.0,59.8,1.0
ENSPD004464,Male,17.0,GenieCivil,1,82.2,18.0,91.6,72.6,63.5,1.0,2.2,18.4,No,Yes,Middle,0.0,No,Salle 9,149.0,67.6,1.0
ENSPD004465,Female,26.0,Mecanique,3,63.3,37.0,56.4,40.1,88.8,1.0,2.3,11.5,Yes,No,Low,3.0,Yes,Salle 18,212.0,59.9,1.0
ENSPD004466,Male,19.0,Mecanique,4,78.6,21.0,73.7,74.5,74.0,1.0,4.2,25.4,Yes,No,Middle,0.0,Yes,Salle 3,178.0,73.2,1.0
ENSPD004467,Male,21.0,Mecanique,1,82.8,17.0,65.1,74.5,48.6,0.0,3.0,16.6,Yes,Yes,Middle,0.0,Yes,Salle 26,186.0,52.0,1.0
ENSPD004468,Male,22.0,Energetique,4,87.4,13.0,60.7,53.6,68.9,1.0,7.5,29.3,Yes,No,Middle,1.0,Yes,Salle 9,70.0,53.8,1.0
ENSPD004469,Female,22.0,Chimie,1,78.9,21.0,55.9,60.0,84.1,2.0,0.0,10.9,Yes,Yes,Low,1.0,Yes,Salle 3,96.0,63.2,1.0
ENSPD004470,Female,24.0,GenieCivil,4,69.9,30.0,39.1,65.6,66.2,1.0,0.5,12.9,Yes,Yes,Middle,1.0,Yes,Salle 14,173.0,52.3,1.0
ENSPD004471,Female,20.0,Informatique,3,68.9,31.0,65.1,50.9,68.8,1.0,5.3,27.0,Yes,No,Middle,1.0,Yes,Salle 29,263.0,58.5,1.0
ENSPD004472,Other,23.0,Telecom,2,74.2,26.0,69.3,37.1,63.5,3.0,3.1,17.5,Yes,No,Middle,0.0,Yes,Salle 29,161.0,68.4,1.0
ENSPD004473,Male,21.0,Informatique,4,75.3,25.0,54.9,61.3,94.7,1.0,1.4,5.8,Yes,Yes,Middle,1.0,Yes,Salle 28,230.0,76.5,1.0
ENSPD004474,Male,23.0,Informatique,4,68.4,32.0,81.3,63.2,61.6,0.0,7.3,36.4,No,Yes,Middle,2.0,No,Salle 20,230.0,64.5,1.0
ENSPD004475,Female,22.0,Mecanique,5,73.2,27.0,58.5,86.5,37.3,1.0,4.1,23.0,Yes,No,Middle,1.0,No,Salle 26,67.0,60.2,1.0
ENSPD004476,Male,22.0,Telecom,2,89.9,10.0,55.4,47.9,37.9,2.0,0.1,11.5,No,Yes,Middle,1.0,Yes,Salle 16,161.0,46.6,0.0
ENSPD004477,Male,21.0,Informatique,3,100.0,0.0,72.9,81.2,63.5,1.0,3.3,19.0,Yes,Yes,Middle,0.0,Yes,Salle 26,263.0,68.3,1.0
ENSPD004478,Male,21.0,Informatique,3,91.1,9.0,41.9,41.4,45.3,1.0,3.1,11.5,Yes,Yes,Middle,2.0,Yes,Salle 28,263.0,39.1,0.0
ENSPD004479,Female,23.0,GenieCivil,3,97.7,2.0,78.6,37.8,30.4,1.0,0.5,11.5,Yes,Yes,Low,3.0,Yes,Salle 22,185.0,50.0,1.0
ENSPD004480,Male,24.0,Mecanique,4,93.7,6.0,59.0,56.6,100.0,1.0,2.2,17.0,Yes,No,Middle,1.0,Yes,Salle 28,178.0,72.6,1.0
ENSPD004481,Male,21.0,Electrique,1,92.0,8.0,79.8,45.1,63.5,2.0,7.0,33.7,No,No,Middle,1.0,Yes,Salle 27,143.0,64.4,1.0
ENSPD004482,Male,22.0,GenieCivil,2,77.9,22.0,84.3,37.5,53.5,2.0,2.3,15.6,Yes,No,Middle,1.0,Yes,Salle 26,177.0,55.7,1.0
ENSPD004483,Male,23.0,GenieCivil,3,83.7,16.0,74.6,97.0,63.3,2.0,3.4,25.9,Yes,No,Middle,1.0,Yes,Salle 26,185.0,82.0,1.0
ENSPD004484,Male,22.0,Informatique,1,77.0,23.0,52.8,53.9,28.3,1.0,0.2,10.2,No,No,Middle,3.0,Yes,Salle 18,248.0,43.8,0.0
ENSPD004485,Male,24.0,Informatique,4,79.4,21.0,46.2,100.0,87.1,1.0,2.6,14.0,No,Yes,Middle,4.0,Yes,Salle 27,230.0,74.7,1.0
ENSPD004486,Female,20.0,Telecom,3,82.8,17.0,43.5,44.1,25.0,0.0,0.5,3.6,Yes,Yes,Low,2.0,Yes,Salle 28,154.0,34.7,0.0
ENSPD004487,Male,18.0,Telecom,3,90.6,9.0,81.5,31.2,74.2,1.0,0.1,0.0,Yes,No,Middle,1.0,Yes,Salle 6,154.0,63.4,1.0
ENSPD004488,Male,21.0,Mecanique,4,87.1,13.0,63.0,85.2,27.2,1.0,1.6,13.2,Yes,No,Middle,1.0,Yes,Salle 19,178.0,59.1,1.0
ENSPD004489,Female,20.0,Informatique,2,80.1,20.0,56.0,48.9,55.7,1.0,1.4,21.1,Yes,No,Low,0.0,No,Salle 13,298.0,50.4,1.0
ENSPD004490,Male,22.0,Informatique,3,82.7,17.0,63.0,64.5,88.9,1.0,1.6,16.5,No,No,Middle,2.0,Yes,Salle 7,263.0,70.3,1.0
ENSPD004491,Male,21.0,Electrique,1,87.2,13.0,81.2,37.6,31.3,3.0,5.4,25.0,No,No,Low,1.0,No,Salle 9,143.0,41.6,0.0
ENSPD004492,Female,23.0,Chimie,2,90.0,10.0,76.7,61.3,61.0,1.0,2.4,19.6,No,Yes,Low,1.0,Yes,Salle 29,119.0,66.2,1.0
ENSPD004493,Male,21.0,Mecanique,1,63.8,36.0,71.6,37.3,76.6,0.0,0.3,11.3,Yes,No,Middle,0.0,Yes,Salle 21,186.0,56.7,0.0
ENSPD004494,Female,22.0,Electrique,3,69.1,31.0,74.6,60.7,73.3,2.0,5.5,30.9,Yes,No,High,2.0,Yes,Salle 24,188.0,70.7,1.0
ENSPD004495,Female,22.0,Chimie,3,95.3,5.0,67.7,53.5,65.4,0.0,0.3,6.4,No,No,Low,1.0,No,Salle 22,130.0,60.0,1.0
ENSPD004496,Female,22.0,Energetique,2,81.3,19.0,69.5,66.1,73.9,1.0,2.8,16.0,Yes,No,Low,2.0,No,Salle 8,71.0,68.1,1.0
ENSPD004497,Male,22.0,Informatique,2,76.9,23.0,68.3,73.3,51.8,3.0,0.3,8.3,No,No,Middle,1.0,Yes,Salle 20,298.0,60.2,1.0
ENSPD004498,Male,23.0,Informatique,1,78.8,21.0,65.0,66.3,100.0,1.0,13.1,60.1,Yes,No,Low,2.0,No,Salle 23,248.0,76.8,1.0
ENSPD004499,Male,20.0,Informatique,5,78.8,21.0,76.3,70.1,31.8,0.0,0.8,6.3,Yes,No,Middle,0.0,Yes,Salle 12,109.0,50.6,1.0
ENSPD004500,Male,25.0,Telecom,1,88.7,11.0,70.4,60.0,87.2,0.0,1.4,9.2,Yes,No,High,0.0,No,Salle 9,121.0,69.7,1.0
ENSPD004501,Female,22.0,Chimie,4,68.7,31.0,51.8,54.2,67.8,3.0,1.3,11.3,No,No,Middle,0.0,Yes,Salle 28,93.0,58.5,1.0
ENSPD004502,Male,19.0,Electrique,3,82.3,18.0,72.9,70.5,76.3,4.0,0.2,11.5,Yes,Yes,Middle,1.0,Yes,Salle 23,188.0,73.8,1.0
ENSPD004503,Male,22.0,Informatique,3,85.0,15.0,68.7,60.0,79.9,1.0,1.4,8.6,Yes,No,Low,0.0,Yes,Salle 18,263.0,70.1,1.0
ENSPD004504,Male,20.0,Mecanique,2,86.8,13.0,74.2,60.7,75.1,2.0,0.3,0.0,Yes,No,Low,1.0,No,Salle 21,231.0,68.9,1.0
ENSPD004505,Male,23.0,Mecanique,5,84.7,15.0,63.4,69.2,47.8,3.0,1.4,11.5,Yes,No,Middle,2.0,Yes,Salle 25,67.0,55.5,1.0
ENSPD004506,Male,26.0,Electrique,2,82.2,12.0,77.2,43.4,58.3,0.0,6.4,11.5,No,No,Middle,1.0,Yes,Salle 1,185.0,56.9,1.0
ENSPD004507,Female,20.0,Mecanique,3,82.2,25.0,64.1,87.7,35.0,0.0,3.3,22.2,No,No,Middle,0.0,No,Salle 4,212.0,57.4,1.0
ENSPD004508,Male,23.0,Informatique,5,70.7,29.0,75.9,57.5,63.5,2.0,1.1,9.2,No,No,Low,0.0,Yes,Salle 9,109.0,64.5,1.0
ENSPD004509,Female,18.0,Chimie,4,100.0,0.0,58.2,64.2,70.5,1.0,1.4,8.2,Yes,No,Middle,1.0,Yes,Salle 9,93.0,63.2,1.0
ENSPD004510,Female,23.0,Mecanique,3,78.4,22.0,59.2,61.2,76.1,2.0,0.1,0.0,Yes,No,Middle,1.0,Yes,Salle 26,212.0,61.2,1.0
ENSPD004511,Male,20.0,GenieCivil,5,79.8,20.0,74.0,61.6,71.8,2.0,1.4,12.3,No,No,High,2.0,Yes,Salle 21,70.0,71.7,1.0
ENSPD004512,Male,21.0,Informatique,3,90.1,10.0,60.0,68.1,28.9,1.0,2.3,11.5,No,No,Middle,0.0,Yes,Salle 16,263.0,47.5,0.0
ENSPD004513,Male,20.0,Chimie,1,100.0,0.0,98.1,61.1,52.8,4.0,1.4,15.2,No,No,Middle,1.0,Yes,Salle 1,96.0,77.5,1.0
ENSPD004514,Female,23.0,Electrique,2,75.5,24.0,73.5,88.1,50.8,2.0,1.8,14.8,Yes,No,High,0.0,Yes,Salle 25,185.0,65.8,1.0
ENSPD004515,Male,24.0,Telecom,2,70.0,30.0,65.4,4.3,63.5,0.0,7.7,39.1,Yes,Yes,Middle,1.0,Yes,Salle 17,161.0,35.0,0.0
ENSPD004516,Male,22.0,GenieCivil,2,67.1,33.0,77.3,84.4,47.3,1.0,1.4,3.0,No,No,Middle,0.0,No,Salle 30,177.0,62.8,1.0
ENSPD004517,Male,20.0,Energetique,4,100.0,0.0,57.8,78.6,64.0,1.0,1.8,5.5,No,No,Middle,1.0,Yes,Salle 11,70.0,64.1,1.0
ENSPD004518,Female,25.0,Telecom,3,69.5,30.0,78.8,29.0,92.3,3.0,0.5,4.3,No,No,Middle,2.0,Yes,Salle 14,154.0,64.6,1.0
ENSPD004519,Male,20.0,Electrique,1,81.7,18.0,65.1,78.7,44.9,2.0,0.8,1.0,No,No,Middle,0.0,Yes,Salle 26,143.0,66.6,1.0
ENSPD004520,Male,18.0,Energetique,4,70.3,30.0,83.8,81.1,41.4,3.0,2.3,12.5,Yes,Yes,Middle,0.0,Yes,Salle 14,70.0,62.4,1.0
ENSPD004521,Female,23.0,Mecanique,2,64.6,35.0,58.4,72.1,52.0,0.0,1.8,15.7,Yes,Yes,Middle,1.0,Yes,Salle 21,231.0,54.3,1.0
ENSPD004522,Male,20.0,Mecanique,5,78.5,22.0,46.7,33.9,70.7,3.0,1.4,2.4,No,Yes,Middle,2.0,Yes,Salle 3,67.0,49.9,0.0
ENSPD004523,Female,24.0,Informatique,5,70.7,29.0,55.8,74.3,88.5,1.0,0.2,13.9,Yes,No,Middle,1.0,Yes,Salle 17,109.0,71.7,1.0
ENSPD004524,Female,21.0,Electrique,5,73.7,26.0,60.8,80.1,62.3,2.0,0.8,7.2,No,No,Middle,2.0,Yes,Salle 4,80.0,66.1,1.0
ENSPD004525,Female,23.0,Chimie,4,100.0,0.0,90.0,51.7,35.1,1.0,0.1,6.9,Yes,Yes,Middle,0.0,No,Salle 1,93.0,58.7,1.0
ENSPD004526,Male,25.0,Chimie,2,87.1,13.0,97.9,69.9,39.3,1.0,1.7,7.7,Yes,No,Middle,0.0,Yes,Salle 10,119.0,59.7,1.0
ENSPD004527,Male,20.0,Informatique,3,93.2,7.0,70.2,55.6,67.8,1.0,0.8,12.4,Yes,No,Middle,1.0,Yes,Salle 17,263.0,64.6,1.0
ENSPD004528,Female,21.0,GenieCivil,2,91.9,8.0,65.1,77.9,83.9,1.0,1.0,9.9,Yes,Yes,Middle,3.0,Yes,Salle 22,177.0,73.0,1.0
ENSPD004529,Male,22.0,Informatique,2,82.2,19.0,59.8,56.4,100.0,0.0,1.7,12.8,No,Yes,Low,2.0,Yes,Salle 26,298.0,71.9,1.0
ENSPD004530,Male,25.0,Electrique,3,76.7,23.0,77.4,51.6,40.4,1.0,1.7,13.3,No,No,Middle,1.0,Yes,Salle 7,188.0,53.7,1.0
ENSPD004531,Male,21.0,Informatique,1,85.0,15.0,97.8,61.3,63.5,0.0,1.8,7.0,Yes,No,High,1.0,Yes,Salle 20,248.0,73.4,1.0
ENSPD004532,Male,21.0,Telecom,5,84.0,16.0,91.8,37.9,43.4,0.0,1.4,12.2,Yes,Yes,Middle,2.0,Yes,Salle 23,60.0,58.6,1.0
ENSPD004533,Male,23.0,Mecanique,5,75.2,25.0,82.1,59.5,46.0,1.0,1.3,13.0,Yes,No,Middle,1.0,Yes,Salle 19,67.0,56.9,1.0
ENSPD004534,Male,21.0,Mecanique,2,83.6,16.0,65.1,68.5,44.3,0.0,3.4,12.5,Yes,Yes,Low,1.0,Yes,Salle 26,231.0,59.5,1.0
ENSPD004535,Male,22.0,Telecom,3,73.5,26.0,77.5,77.7,57.3,1.0,1.3,9.1,Yes,No,Middle,3.0,Yes,Salle 11,154.0,66.5,1.0
ENSPD004536,Female,19.0,GenieCivil,2,79.9,20.0,64.3,66.5,46.4,2.0,1.5,9.8,No,No,High,0.0,Yes,Salle 4,177.0,59.1,1.0
ENSPD004537,Male,26.0,Informatique,4,78.0,22.0,54.0,36.2,63.5,1.0,8.9,40.8,No,No,Middle,1.0,Yes,Salle 5,230.0,61.9,1.0
ENSPD004538,Female,19.0,GenieCivil,3,66.8,33.0,64.7,86.3,54.8,0.0,0.4,9.5,Yes,Yes,Middle,1.0,Yes,Salle 19,185.0,61.3,1.0
ENSPD004539,Male,21.0,Informatique,2,53.8,46.0,71.3,87.9,83.8,2.0,2.6,18.7,Yes,Yes,Middle,0.0,No,Salle 22,298.0,79.7,1.0
ENSPD004540,Male,22.0,Energetique,2,70.7,29.0,43.2,64.0,50.8,0.0,1.3,9.8,No,Yes,Middle,1.0,Yes,Salle 27,71.0,48.7,0.0
ENSPD004541,Male,26.0,Electrique,2,100.0,0.0,62.7,48.5,100.0,5.0,3.6,23.2,Yes,Yes,Middle,0.0,Yes,Salle 17,185.0,76.0,1.0
ENSPD004542,Male,19.0,Mecanique,5,78.3,22.0,52.6,52.4,70.8,4.0,1.0,3.5,Yes,No,Low,2.0,Yes,Salle 18,67.0,57.5,1.0
ENSPD004543,Male,26.0,Electrique,1,91.3,9.0,80.2,58.3,80.7,2.0,0.7,8.8,No,No,Middle,2.0,Yes,Salle 7,143.0,73.7,1.0
ENSPD004544,Male,24.0,Informatique,1,56.5,44.0,56.8,67.0,52.2,0.0,0.5,0.0,Yes,No,Middle,0.0,No,Salle 10,248.0,55.3,1.0
ENSPD004545,Male,23.0,Chimie,4,69.9,30.0,69.9,56.5,83.5,2.0,4.1,19.4,Yes,No,Middle,2.0,Yes,Salle 21,93.0,63.8,1.0
ENSPD004546,Female,20.0,Telecom,4,65.7,34.0,54.5,46.5,70.7,0.0,2.5,11.5,Yes,No,Low,1.0,Yes,Salle 14,121.0,54.2,1.0
ENSPD004547,Male,23.0,Telecom,4,79.6,20.0,89.0,80.4,56.4,0.0,0.2,8.7,Yes,No,Middle,2.0,No,Salle 5,121.0,71.8,1.0
ENSPD004548,Female,21.0,Mecanique,3,100.0,0.0,65.1,66.6,42.4,2.0,2.5,16.2,No,No,Middle,0.0,Yes,Salle 23,212.0,48.6,0.0
ENSPD004549,Female,25.0,Mecanique,3,87.5,12.0,72.1,43.1,59.2,4.0,0.1,11.7,Yes,No,Middle,0.0,No,Salle 11,212.0,60.5,1.0
ENSPD004550,Female,20.0,Informatique,3,100.0,0.0,45.8,67.2,57.5,3.0,0.4,7.0,Yes,Yes,Middle,1.0,Yes,Salle 5,263.0,52.5,1.0
ENSPD004551,Female,22.0,Electrique,1,78.9,21.0,65.1,64.9,81.4,4.0,1.8,5.4,No,Yes,High,1.0,No,Salle 10,143.0,68.5,1.0
ENSPD004552,Male,21.0,GenieCivil,3,98.4,2.0,68.1,61.6,59.4,0.0,1.2,0.7,Yes,No,High,1.0,Yes,Salle 16,185.0,64.4,1.0
ENSPD004553,Male,20.0,GenieCivil,1,100.0,0.0,65.1,83.5,25.6,0.0,3.7,11.5,Yes,No,Middle,1.0,Yes,Salle 26,149.0,58.0,1.0
ENSPD004554,Female,23.0,Telecom,2,80.7,19.0,68.4,64.4,76.9,2.0,1.9,8.6,Yes,No,Low,1.0,Yes,Salle 11,161.0,70.9,1.0
ENSPD004555,Male,23.0,Informatique,5,75.5,24.0,67.3,58.1,89.9,3.0,6.7,32.0,No,No,Middle,1.0,Yes,Salle 27,109.0,70.1,1.0
ENSPD004556,Male,24.0,Informatique,2,66.2,34.0,55.4,60.5,30.7,1.0,3.9,18.4,No,No,Low,0.0,Yes,Salle 20,298.0,46.7,0.0
ENSPD004557,Female,18.0,Informatique,5,78.3,22.0,62.5,70.0,100.0,0.0,0.8,11.5,Yes,No,Middle,2.0,No,Salle 14,109.0,81.4,1.0
ENSPD004558,Female,24.0,Mecanique,2,83.0,17.0,65.5,61.6,91.9,0.0,3.6,17.1,Yes,No,Middle,1.0,Yes,Salle 7,231.0,73.9,1.0
ENSPD004559,Female,27.0,Informatique,2,100.0,0.0,67.9,60.6,51.4,1.0,4.1,20.0,No,No,Low,1.0,No,Salle 10,298.0,60.7,1.0
ENSPD004560,Other,21.0,GenieCivil,3,66.5,34.0,64.0,81.2,41.7,1.0,7.0,29.7,Yes,Yes,Middle,1.0,Yes,Salle 7,185.0,57.0,1.0
ENSPD004561,Female,26.0,Mecanique,4,82.7,17.0,75.9,36.5,85.1,0.0,0.0,5.2,Yes,Yes,Middle,0.0,Yes,Salle 5,178.0,66.3,1.0
ENSPD004562,Male,21.0,Informatique,3,60.2,40.0,66.4,39.5,36.6,0.0,4.2,25.6,No,No,Middle,0.0,Yes,Salle 14,263.0,47.2,0.0
ENSPD004563,Female,19.0,Chimie,4,76.9,23.0,68.0,76.0,50.6,2.0,0.1,2.8,Yes,No,Middle,2.0,Yes,Salle 8,93.0,61.3,1.0
ENSPD004564,Male,21.0,Informatique,1,85.7,14.0,59.3,100.0,37.7,0.0,1.5,11.3,No,No,Low,1.0,No,Salle 26,248.0,58.0,1.0
ENSPD004565,Male,24.0,Electrique,5,88.2,12.0,49.2,77.8,64.1,1.0,1.1,17.7,Yes,No,Middle,1.0,No,Salle 9,80.0,61.3,1.0
ENSPD004566,Female,20.0,Mecanique,1,89.1,11.0,67.3,95.6,93.3,2.0,5.0,26.0,Yes,No,Low,0.0,No,Salle 30,186.0,80.8,1.0
ENSPD004567,Male,21.0,GenieCivil,4,86.8,13.0,83.1,54.2,71.5,1.0,1.0,13.4,Yes,No,Middle,0.0,Yes,Salle 5,173.0,70.8,1.0
ENSPD004568,Male,23.0,Energetique,2,89.0,11.0,71.7,50.5,84.4,0.0,1.8,10.3,No,No,High,2.0,No,Salle 1,71.0,67.5,1.0
ENSPD004569,Male,22.0,Informatique,4,82.5,18.0,52.7,70.2,57.0,5.0,2.4,19.3,No,No,Middle,1.0,Yes,Salle 20,230.0,59.8,1.0
ENSPD004570,Female,23.0,GenieCivil,3,69.4,31.0,77.2,79.2,65.9,1.0,1.4,11.5,No,No,Middle,0.0,Yes,Salle 24,185.0,65.3,1.0
ENSPD004571,Male,22.0,Telecom,1,59.8,40.0,60.0,38.4,39.5,0.0,1.8,14.6,Yes,No,Middle,1.0,Yes,Salle 26,121.0,36.1,0.0
ENSPD004572,Female,23.0,Electrique,5,75.4,25.0,75.7,58.2,62.1,1.0,1.5,15.3,No,Yes,Middle,0.0,No,Salle 7,80.0,58.6,1.0
ENSPD004573,Male,21.0,Mecanique,2,80.4,20.0,59.5,61.5,49.1,0.0,1.8,18.4,Yes,No,High,1.0,Yes,Salle 26,231.0,59.5,1.0
ENSPD004574,Female,22.0,Mecanique,2,97.0,3.0,70.3,49.8,60.8,1.0,0.2,6.3,No,No,Low,0.0,Yes,Salle 25,231.0,58.5,1.0
ENSPD004575,Female,20.0,Electrique,4,80.8,19.0,57.2,51.9,59.4,0.0,0.1,4.3,Yes,No,Low,1.0,Yes,Salle 2,157.0,59.7,1.0
ENSPD004576,Male,25.0,Telecom,1,79.6,20.0,57.6,77.2,57.7,0.0,0.4,1.1,Yes,No,High,1.0,Yes,Salle 3,121.0,60.2,1.0
ENSPD004577,Male,21.0,Informatique,2,86.6,13.0,65.1,61.6,100.0,1.0,4.1,21.1,Yes,No,Middle,1.0,Yes,Salle 24,298.0,80.1,1.0
ENSPD004578,Male,24.0,Informatique,3,78.8,21.0,72.7,76.4,99.4,2.0,0.9,11.8,Yes,No,Middle,0.0,Yes,Salle 7,263.0,82.8,1.0
ENSPD004579,Female,22.0,Mecanique,4,91.7,8.0,70.6,68.1,92.3,1.0,1.1,12.2,Yes,Yes,Low,2.0,No,Salle 14,178.0,79.8,1.0
ENSPD004580,Female,22.0,Mecanique,1,100.0,0.0,71.4,46.3,99.9,0.0,1.0,8.9,Yes,No,Middle,0.0,Yes,Salle 28,186.0,80.4,1.0
ENSPD004581,Female,21.0,Mecanique,3,100.0,0.0,69.1,69.6,92.4,0.0,2.5,16.5,Yes,No,High,2.0,No,Salle 13,212.0,81.9,1.0
ENSPD004582,Male,20.0,Mecanique,4,83.2,17.0,53.6,44.9,63.6,2.0,1.4,14.1,Yes,No,Low,1.0,No,Salle 28,178.0,53.2,1.0
ENSPD004583,Female,19.0,Informatique,4,86.0,14.0,65.1,56.4,61.5,1.0,0.1,8.1,Yes,No,Middle,1.0,No,Salle 7,230.0,63.4,1.0
ENSPD004584,Female,20.0,Informatique,5,100.0,0.0,79.9,43.3,68.7,1.0,1.0,8.1,Yes,No,Middle,0.0,Yes,Salle 14,109.0,65.7,1.0
ENSPD004585,Female,21.0,Energetique,4,80.2,20.0,53.2,51.0,59.8,2.0,2.6,15.4,Yes,No,Middle,1.0,No,Salle 9,70.0,55.8,1.0
ENSPD004586,Female,22.0,Informatique,3,90.2,10.0,73.0,63.6,43.2,1.0,4.9,27.3,No,No,Middle,1.0,Yes,Salle 15,263.0,58.7,1.0
ENSPD004587,Male,24.0,Informatique,2,68.4,32.0,78.1,53.8,69.9,2.0,0.1,7.8,No,No,Middle,0.0,No,Salle 23,298.0,70.5,1.0
ENSPD004588,Male,21.0,Mecanique,1,78.3,22.0,57.9,46.1,32.7,1.0,3.3,27.2,Yes,No,Low,1.0,No,Salle 9,186.0,39.0,0.0
ENSPD004589,Female,20.0,Energetique,3,95.9,4.0,60.6,82.5,66.8,1.0,0.1,12.0,No,No,Low,2.0,Yes,Salle 26,104.0,70.6,1.0
ENSPD004590,Female,19.0,Chimie,5,73.4,27.0,73.0,59.8,44.1,3.0,0.8,4.1,Yes,No,Middle,1.0,Yes,Salle 25,48.0,55.6,1.0
ENSPD004591,Male,23.0,Chimie,4,80.5,20.0,42.3,52.5,62.4,1.0,0.0,2.4,No,No,High,2.0,No,Salle 5,93.0,56.4,1.0
ENSPD004592,Male,25.0,Informatique,1,63.1,37.0,48.7,42.5,67.8,2.0,4.9,29.7,No,Yes,High,1.0,Yes,Salle 4,248.0,51.2,1.0
ENSPD004593,Male,25.0,Telecom,3,100.0,0.0,50.2,28.3,56.9,0.0,2.5,11.5,Yes,No,Low,0.0,Yes,Salle 29,154.0,47.4,0.0
ENSPD004594,Male,23.0,GenieCivil,3,82.2,3.0,38.1,58.0,31.2,0.0,0.9,11.5,No,No,High,1.0,No,Salle 20,185.0,37.3,0.0
ENSPD004595,Male,23.0,Mecanique,3,84.3,16.0,81.3,37.2,40.2,0.0,0.9,15.1,No,No,Low,2.0,Yes,Salle 6,212.0,45.8,0.0
ENSPD004596,Female,25.0,Electrique,4,88.1,12.0,35.2,74.8,73.2,3.0,2.0,11.5,Yes,No,High,3.0,Yes,Salle 14,157.0,60.4,1.0
ENSPD004597,Female,23.0,Telecom,3,86.8,13.0,70.1,62.5,52.9,0.0,0.2,9.7,No,No,Middle,0.0,No,Salle 18,154.0,59.8,1.0
ENSPD004598,Male,23.0,Chimie,2,98.6,1.0,77.2,90.1,75.2,0.0,0.3,7.1,No,No,High,0.0,No,Salle 9,119.0,79.5,1.0
ENSPD004599,Male,21.0,Telecom,5,75.8,24.0,60.6,61.6,64.2,0.0,3.8,19.9,Yes,No,Middle,1.0,No,Salle 4,60.0,62.9,1.0
ENSPD004600,Male,19.0,Telecom,3,90.8,9.0,55.0,48.9,60.0,3.0,0.5,0.0,Yes,No,Middle,2.0,No,Salle 27,154.0,56.0,1.0
ENSPD004601,Male,21.0,Mecanique,2,94.9,5.0,68.5,28.2,71.0,3.0,1.4,16.4,Yes,No,Middle,0.0,Yes,Salle 3,231.0,53.4,1.0
ENSPD004602,Female,22.0,GenieCivil,2,96.6,3.0,65.0,76.5,50.5,1.0,0.5,4.9,Yes,Yes,Middle,0.0,No,Salle 22,177.0,61.1,1.0
ENSPD004603,Female,22.0,Informatique,5,54.9,45.0,80.1,38.6,72.0,1.0,0.2,11.2,Yes,No,High,2.0,Yes,Salle 19,109.0,59.6,1.0
ENSPD004604,Male,26.0,Telecom,4,74.8,25.0,25.6,54.7,55.6,0.0,1.4,13.3,No,No,Low,1.0,Yes,Salle 27,121.0,46.3,0.0
ENSPD004605,Female,22.0,Informatique,2,69.8,30.0,51.2,92.1,100.0,1.0,4.6,21.4,Yes,No,High,1.0,Yes,Salle 30,298.0,82.8,1.0
ENSPD004606,Female,24.0,Telecom,1,83.8,16.0,73.4,73.0,41.3,1.0,1.9,18.2,No,No,Middle,2.0,Yes,Salle 22,121.0,54.3,1.0
ENSPD004607,Female,21.0,Mecanique,1,57.8,42.0,65.8,69.0,56.9,1.0,1.2,17.6,No,No,Middle,1.0,Yes,Salle 13,186.0,53.3,1.0
ENSPD004608,Male,21.0,Mecanique,2,82.2,42.0,76.3,61.6,57.7,1.0,1.6,16.0,No,No,Low,1.0,Yes,Salle 1,231.0,63.0,1.0
ENSPD004609,Female,19.0,Informatique,3,100.0,0.0,68.9,78.3,37.0,0.0,1.0,11.7,No,No,Low,0.0,Yes,Salle 4,263.0,56.0,1.0
ENSPD004610,Male,21.0,Mecanique,3,89.4,11.0,63.0,61.6,78.5,1.0,2.8,9.3,Yes,No,Middle,1.0,Yes,Salle 22,212.0,71.4,1.0
ENSPD004611,Male,23.0,Telecom,3,83.5,16.0,60.5,51.2,55.4,1.0,2.8,12.0,No,No,Middle,0.0,No,Salle 3,154.0,52.3,1.0
ENSPD004612,Male,22.0,Informatique,4,82.2,14.0,99.9,55.2,16.4,1.0,3.4,22.3,Yes,No,High,1.0,Yes,Salle 19,230.0,49.6,0.0
ENSPD004613,Male,24.0,GenieCivil,1,83.8,16.0,88.0,45.4,77.9,2.0,1.5,5.8,Yes,No,Middle,2.0,Yes,Salle 12,149.0,74.6,1.0
ENSPD004614,Male,22.0,Informatique,1,94.0,6.0,72.4,61.4,51.3,2.0,3.2,16.9,Yes,No,High,1.0,No,Salle 7,248.0,58.1,1.0
ENSPD004615,Male,21.0,Mecanique,2,74.4,26.0,66.2,59.6,61.9,1.0,0.3,5.0,No,Yes,High,2.0,Yes,Salle 10,231.0,59.7,1.0
ENSPD004616,Male,26.0,Informatique,1,84.2,16.0,65.1,30.4,63.5,1.0,0.1,7.1,Yes,Yes,High,4.0,No,Salle 13,248.0,62.7,1.0
