student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD004008,Male,22.0,3,0.8071539657853809,12.0,0.5456570155902005,0.373,0.542,1.0,0.6,0.1,Yes,No,Middle,0.0,No,Salle 21,185.0,0.3833333333333333,1.0,0.4148714417713687,0.1752,61.453713527851455,1,0,0,1,False,False,True,False,False,False
ENSPD004009,Female,19.0,1,0.5956454121306377,26.0,0.5746102449888641,0.494,0.28300000000000003,1.0,1.4,19.5,No,No,Middle,0.0,Yes,Salle 27,248.0,0.2847222222222222,0.0,0.4047633328966802,0.148,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD004010,Male,24.0,3,0.5536547433903577,29.0,0.4198218262806236,0.658,0.925,1.0,2.5,19.0,Yes,No,Middle,1.0,No,Salle 13,104.0,0.623611111111111,1.0,0.19431139744048406,0.1426,60.567119565217396,1,0,0,1,False,True,False,False,False,False
ENSPD004011,Male,21.0,4,0.48522550544323495,33.0,0.6113585746102449,0.762,0.635,0.0,1.4,5.9,Yes,No,Middle,1.0,Yes,Salle 24,157.0,0.6097222222222222,1.0,0.17804162647617452,0.0,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD004012,Male,19.0,2,0.6687402799377916,21.0,0.6113585746102449,0.756,0.614,3.0,5.1,20.7,Yes,No,High,0.0,Yes,Salle 5,185.0,0.6444444444444444,1.0,0.2215818465265134,0.47220000000000006,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD004013,Female,25.0,4,0.9999999999999999,0.0,0.7427616926503342,0.7290000000000001,0.461,1.0,0.3,11.5,No,No,Middle,0.0,Yes,Salle 21,173.0,0.5041666666666667,1.0,0.4006311354738693,0.2,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD004014,Male,26.0,2,0.625194401244168,24.0,0.7015590200445435,0.614,0.657,3.0,1.3,11.5,Yes,No,Low,3.0,Yes,Salle 9,161.0,0.6166666666666666,1.0,0.2189881870067126,0.4554,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD004015,Female,22.0,4,0.5163297045101088,31.0,0.5066815144766148,0.93,0.7120000000000001,1.0,0.1,10.3,Yes,No,Low,1.0,No,Salle 22,230.0,0.7333333333333334,1.0,0.14859526890936933,0.1378,61.36358885017421,0,0,0,1,False,False,False,True,False,False
ENSPD004016,Male,26.0,1,0.8413685847589424,10.0,0.5011135857461025,0.746,0.794,0.0,0.1,11.6,No,No,High,1.0,Yes,Salle 14,186.0,0.7013888888888888,1.0,0.2501379349258548,0.0,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD004017,Female,22.0,3,0.7527216174183514,16.0,0.7427616926503342,0.66,0.812,1.0,0.1,0.0,No,No,Middle,1.0,Yes,Salle 9,185.0,0.6861111111111111,1.0,0.23058602394252767,0.1682,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD004018,Female,21.0,5,0.32503888024883354,43.0,0.7461024498886415,0.7220000000000001,0.85,2.0,1.4,7.0,No,No,Middle,0.0,No,Salle 28,109.0,0.6541666666666666,1.0,0.11556169563027566,0.22640000000000002,61.36358885017421,0,0,0,0,False,False,False,True,False,False
ENSPD004019,Male,21.0,5,0.8429237947122862,10.0,0.5812917594654788,0.5479999999999999,0.292,0.0,1.8,16.3,Yes,No,Middle,1.0,Yes,Salle 26,80.0,0.3638888888888888,0.0,0.445941894112022,0.0,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD004020,Male,25.0,2,0.9999999999999999,0.0,0.5389755011135858,0.616,0.579,1.0,0.0,0.0,No,No,Low,0.0,No,Salle 11,231.0,0.5041666666666667,1.0,0.4006311354738693,0.2,61.916933638443936,1,0,0,0,False,False,False,False,True,False
ENSPD004021,Male,20.0,2,0.23483670295489878,49.0,0.8051224944320713,0.245,0.8390000000000001,2.0,2.0,8.7,No,Yes,Middle,3.0,Yes,Salle 25,231.0,0.5472222222222223,1.0,0.1176391693396461,0.2032,61.916933638443936,1,1,1,0,False,False,False,False,True,False
ENSPD004022,Male,23.0,1,0.4898911353032659,33.0,0.5501113585746102,0.55,0.455,2.0,1.3,9.4,No,No,Middle,1.0,Yes,Salle 4,248.0,0.41527777777777775,1.0,0.2654677707552172,0.26880000000000004,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD004023,Female,21.0,4,0.18818040435458783,52.0,0.734966592427617,0.937,0.8840000000000001,3.0,0.5,6.5,Yes,No,Middle,0.0,Yes,Salle 12,93.0,0.7527777777777778,1.0,0.05449762350480755,0.28679999999999994,61.93600823045268,0,0,1,1,False,False,False,False,False,False
ENSPD004024,Female,21.0,3,0.7060653188180402,19.0,0.5868596881959911,0.647,1.0,0.0,0.0,11.5,Yes,No,High,1.0,Yes,Salle 3,154.0,0.7611111111111111,1.0,0.1919521467506822,0.0,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD004025,Female,24.0,2,0.9051321928460342,6.0,0.43541202672605794,0.639,0.878,1.0,0.3,8.5,No,No,Middle,0.0,Yes,Salle 7,231.0,0.5791666666666667,1.0,0.3244984676231676,0.18780000000000002,61.916933638443936,0,0,1,0,False,False,False,False,True,False
ENSPD004026,Female,21.0,1,0.7402799377916017,17.0,0.8797327394209354,0.8,0.772,0.0,1.8,13.0,Yes,No,Middle,1.0,Yes,Salle 20,143.0,0.7222222222222223,1.0,0.2140821275065922,0.0,61.800132802124836,0,0,1,1,True,False,False,False,False,False
ENSPD004027,Male,21.0,5,0.9797822706065319,1.0,0.6113585746102449,0.684,0.55,0.0,2.2,13.2,No,Yes,Middle,2.0,Yes,Salle 6,67.0,0.6277777777777779,1.0,0.32324207801236504,0.0,61.916933638443936,1,1,1,0,False,False,False,False,True,False
ENSPD004028,Male,24.0,3,0.8755832037325039,8.0,0.49109131403118034,0.478,0.696,0.0,2.1,9.2,No,No,Middle,1.0,Yes,Salle 22,188.0,0.44166666666666665,1.0,0.39804432865842443,0.0,61.800132802124836,1,0,1,0,True,False,False,False,False,False
ENSPD004029,Female,25.0,2,0.9999999999999999,0.0,0.3775055679287305,0.624,0.371,0.0,0.3,11.1,No,No,Middle,1.0,Yes,Salle 24,298.0,0.2833333333333333,0.0,0.6001861365400155,0.0,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD004030,Male,23.0,2,0.9362363919129083,4.0,0.39420935412026725,0.41600000000000004,0.484,0.0,4.8,24.8,No,No,Middle,3.0,Yes,Salle 30,177.0,0.2055555555555556,0.0,0.6751060442663754,0.0,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD004031,Female,21.0,2,0.645412130637636,23.0,0.5478841870824054,0.616,0.498,1.0,1.1,12.0,Yes,No,Low,1.0,Yes,Salle 25,185.0,0.5,1.0,0.278008578426015,0.1544,61.800132802124836,0,0,1,1,True,False,False,False,False,False
ENSPD004032,Male,21.0,3,0.7325038880248832,17.0,0.9320712694877507,0.469,0.652,1.0,2.9,11.5,Yes,No,Middle,0.0,No,Salle 15,154.0,0.6180555555555556,1.0,0.2516322665747618,0.1656,61.59497568881685,1,0,0,1,False,False,False,False,False,True
ENSPD004033,Male,22.0,5,0.5583203732503886,28.0,0.512249443207127,0.787,0.635,3.0,0.4,7.1,No,Yes,Middle,1.0,Yes,Salle 26,67.0,0.6027777777777776,1.0,0.20345566456188593,0.4296,61.916933638443936,1,1,1,0,False,False,False,False,True,False
ENSPD004034,Other,23.0,4,0.6765163297045101,21.0,0.8518930957683742,0.528,0.6920000000000001,1.0,1.4,10.6,No,Yes,Middle,1.0,Yes,Salle 22,93.0,0.5791666666666667,1.0,0.25075192060663387,0.1584,61.93600823045268,2,1,1,0,False,False,False,False,False,False
ENSPD004035,Male,20.0,2,0.7231726283048211,17.0,0.5879732739420935,0.47200000000000003,0.635,1.0,1.5,11.5,Yes,No,Middle,1.0,Yes,Salle 30,185.0,0.5708333333333333,1.0,0.2696502480182007,0.16440000000000002,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD004036,Other,23.0,4,0.7045101088646967,19.0,0.4131403118040089,0.6,0.498,1.0,2.9,16.0,Yes,No,Middle,3.0,Yes,Salle 29,121.0,0.38055555555555554,1.0,0.3746225398827675,0.162,61.59497568881685,2,0,1,1,False,False,False,False,False,True
ENSPD004037,Female,22.0,2,0.9704510108864696,2.0,0.5311804008908686,0.6859999999999999,0.67,1.0,1.9,10.2,Yes,Yes,Low,0.0,No,Salle 1,231.0,0.5777777777777777,1.0,0.34632839303532836,0.19619999999999999,61.916933638443936,0,1,0,1,False,False,False,False,True,False
ENSPD004038,Female,19.0,2,0.6578538102643857,22.0,0.3964365256124721,0.616,0.557,2.0,1.0,11.1,Yes,No,High,2.0,Yes,Salle 4,231.0,0.35277777777777775,0.0,0.3759729977914268,0.312,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD004039,Female,22.0,5,0.5458786936236392,29.0,0.46770601336302897,0.526,0.6779999999999999,4.0,0.7,12.3,Yes,No,Middle,1.0,Yes,Salle 2,60.0,0.46805555555555556,1.0,0.25854950949893407,0.5664,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD004040,Male,21.0,2,0.5583203732503886,28.0,0.4621380846325167,0.639,0.777,2.0,7.2,34.8,Yes,No,Middle,0.0,No,Salle 6,298.0,0.5625,1.0,0.21939118841524594,0.2864,61.36358885017421,1,0,0,1,False,False,False,True,False,False
ENSPD004041,Female,22.0,2,0.8429237947122862,10.0,0.6113585746102449,0.861,0.8240000000000001,1.0,0.7,14.2,Yes,Yes,Middle,3.0,Yes,Salle 2,298.0,0.6416666666666667,1.0,0.27518736296667756,0.17980000000000002,61.36358885017421,0,1,1,1,False,False,False,True,False,False
ENSPD004042,Male,26.0,5,0.458786936236392,35.0,0.8630289532293988,0.165,0.774,1.0,1.4,4.4,No,No,Low,0.0,Yes,Salle 15,109.0,0.5097222222222222,1.0,0.20782040888726086,0.13040000000000002,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD004043,Male,22.0,1,0.6827371695178849,20.0,0.645879732739421,0.731,0.723,1.0,0.7,16.4,Yes,No,Middle,0.0,Yes,Salle 5,121.0,0.576388888888889,1.0,0.25399304971516334,0.15919999999999998,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD004044,Female,20.0,4,0.9673405909797824,2.0,0.4955456570155903,0.551,0.35600000000000004,0.0,0.8,10.0,Yes,No,Middle,3.0,Yes,Salle 23,230.0,0.3458333333333333,0.0,0.5161078291266965,0.0,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD004045,Male,22.0,5,0.7744945567651632,14.0,0.6469933184855233,0.531,0.424,1.0,0.3,0.0,Yes,No,High,3.0,Yes,Salle 22,60.0,0.4625,1.0,0.34612829060665284,0.171,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD004046,Male,21.0,3,0.7060653188180402,19.0,0.4710467706013364,0.616,0.47500000000000003,1.0,2.5,22.6,No,No,Middle,1.0,Yes,Salle 20,185.0,0.3486111111111111,0.0,0.4001156287951174,0.16219999999999998,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD004047,Male,23.0,1,0.7138413685847588,18.0,0.1636971046770601,0.554,0.7120000000000001,3.0,1.9,8.8,Yes,No,Low,0.0,Yes,Salle 21,248.0,0.4,1.0,0.3643470532473717,0.4896,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD004048,Male,23.0,2,0.5272161741835147,30.0,1.0,0.7320000000000001,0.38200000000000006,1.0,0.8,9.0,Yes,No,Middle,1.0,No,Salle 14,177.0,0.5680555555555554,1.0,0.20694869215321018,0.1392,61.453713527851455,1,0,0,1,False,False,True,False,False,False
ENSPD004049,Female,24.0,1,0.5598755832037324,28.0,0.6414253897550111,0.523,0.708,2.0,9.9,46.6,Yes,Yes,High,0.0,No,Salle 13,248.0,0.5416666666666667,1.0,0.2287402264430249,0.2868,61.36358885017421,0,1,0,1,False,False,False,True,False,False
ENSPD004050,Male,22.0,2,0.6842923794712287,20.0,0.512249443207127,0.919,0.693,0.0,2.1,13.7,Yes,No,Middle,3.0,Yes,Salle 13,185.0,0.6444444444444444,1.0,0.22625984221731524,0.0,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD004051,Female,25.0,4,0.7713841368584758,15.0,0.6113585746102449,0.7320000000000001,0.253,2.0,2.4,14.1,Yes,No,Middle,1.0,Yes,Salle 22,157.0,0.29861111111111116,0.0,0.4747367139379606,0.3412,61.800132802124836,0,0,1,1,True,False,False,False,False,False
ENSPD004052,Female,24.0,2,0.8973561430793159,7.0,0.3608017817371938,0.6559999999999999,0.42200000000000004,1.0,1.6,8.8,Yes,No,Low,2.0,Yes,Salle 8,177.0,0.33611111111111114,0.0,0.49498400467090986,0.18680000000000002,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD004053,Female,21.0,2,0.7371695178849144,17.0,0.8864142538975501,0.59,0.8490000000000001,1.0,1.6,9.3,No,No,Middle,0.0,Yes,Salle 26,298.0,0.7930555555555554,0.0,0.1903651158550684,0.1662,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD004054,Male,26.0,3,0.7231726283048211,2.0,0.8608017817371938,0.8340000000000001,0.635,1.0,0.0,9.8,No,No,Middle,1.0,No,Salle 27,188.0,0.8097222222222222,1.0,0.1818085582741875,0.16440000000000002,61.800132802124836,1,0,0,0,True,False,False,False,False,False
ENSPD004055,Female,23.0,3,0.9999999999999999,0.0,0.7360801781737194,0.86,0.47000000000000003,3.0,1.4,12.5,No,Yes,Middle,2.0,No,Salle 15,154.0,0.65,1.0,0.31855001472772504,0.6,61.59497568881685,0,1,0,0,False,False,False,False,False,True
ENSPD004056,Male,20.0,4,0.8678071539657853,8.0,0.4242761692650334,0.41100000000000003,0.433,1.0,4.8,24.4,Yes,No,Low,1.0,Yes,Salle 20,93.0,0.29027777777777775,0.0,0.5289642950087372,0.183,61.93600823045268,1,0,1,1,False,False,False,False,False,False
ENSPD004057,Female,25.0,2,0.948678071539658,3.0,0.8619153674832961,0.494,0.15,1.0,0.3,9.0,Yes,No,Low,1.0,Yes,Salle 13,161.0,0.3597222222222223,0.0,0.49465385183223154,0.19340000000000002,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD004058,Male,26.0,4,0.5349922239502333,30.0,0.6848552338530067,0.7340000000000001,0.934,1.0,3.2,13.6,Yes,No,Middle,1.0,Yes,Salle 6,230.0,0.75,1.0,0.1490680698368946,0.1402,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD004059,Female,22.0,3,0.505443234836703,32.0,0.7193763919821826,0.789,0.648,0.0,1.5,12.9,Yes,No,Middle,1.0,Yes,Salle 29,154.0,0.6402777777777777,1.0,0.1738440141110826,0.0,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD004060,Other,21.0,2,0.8164852255054432,12.0,0.6848552338530067,0.5660000000000001,1.0,2.0,0.7,12.0,Yes,No,Low,0.0,Yes,Salle 25,231.0,0.7375,1.0,0.2297919482993029,0.3528,61.916933638443936,2,0,1,1,False,False,False,False,True,False
ENSPD004061,Male,22.0,2,0.4696734059097979,34.0,0.3585746102449889,0.48600000000000004,0.6020000000000001,0.0,5.1,26.8,Yes,No,Low,0.0,Yes,Salle 25,298.0,0.32638888888888895,0.0,0.3128728499765935,0.0,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD004062,Male,23.0,2,0.6656298600311042,22.0,0.4097995545657016,0.634,0.6970000000000001,2.0,0.0,9.5,Yes,No,Middle,1.0,Yes,Salle 25,161.0,0.46805555555555556,1.0,0.3026098147751577,0.314,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD004063,Female,25.0,3,0.864696734059098,9.0,0.5244988864142539,0.616,0.818,3.0,1.4,7.2,Yes,No,Middle,1.0,Yes,Salle 26,104.0,0.7305555555555554,1.0,0.24559021371621656,0.5478,60.567119565217396,0,0,1,1,False,True,False,False,False,False
ENSPD004064,Male,23.0,2,0.984447900466563,1.0,0.7182628062360802,0.627,0.968,0.0,4.3,18.8,Yes,Yes,Middle,1.0,Yes,Salle 7,185.0,0.7777777777777779,1.0,0.2604092178480397,0.0,61.800132802124836,1,1,1,1,True,False,False,False,False,False
ENSPD004065,Female,22.0,5,0.671850699844479,21.0,0.3797327394209354,0.392,0.74,1.0,1.3,9.6,Yes,No,Low,0.0,No,Salle 11,67.0,0.3555555555555555,0.0,0.3798361078552892,0.15780000000000002,61.916933638443936,0,0,0,1,False,False,False,False,True,False
ENSPD004066,Male,25.0,3,0.5987558320373251,26.0,0.5812917594654788,0.64,0.64,1.0,1.8,6.7,No,No,Middle,1.0,Yes,Salle 28,212.0,0.575,1.0,0.22739675032392118,0.1484,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD004067,Male,21.0,5,0.7791601866251944,14.0,0.5812917594654788,0.761,0.6459999999999999,1.0,2.8,25.7,No,No,Middle,0.0,No,Salle 22,70.0,0.5625,1.0,0.2919713554420428,0.1716,61.453713527851455,1,0,0,0,False,False,True,False,False,False
ENSPD004068,Female,24.0,1,0.5194401244167962,31.0,0.6113585746102449,0.6020000000000001,0.43100000000000005,0.0,0.3,6.2,Yes,No,Low,1.0,Yes,Salle 4,121.0,0.48749999999999993,1.0,0.2393269257800715,0.0,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD004069,Female,21.0,2,0.687402799377916,20.0,0.7227171492204899,0.616,0.564,0.0,0.5,0.0,No,No,Low,2.0,Yes,Salle 14,298.0,0.6347222222222223,1.0,0.23099283266189977,0.0,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD004070,Male,23.0,1,0.7185069984447902,18.0,0.4409799554565701,0.7759999999999999,0.65,2.0,13.2,55.2,No,No,Middle,2.0,No,Salle 10,121.0,0.5208333333333334,1.0,0.2927266761840298,0.3276,61.59497568881685,1,0,0,0,False,False,False,False,False,True
ENSPD004071,Male,22.0,2,0.7153965785381026,18.0,0.8518930957683742,0.609,0.9159999999999999,1.0,0.5,6.2,Yes,No,Middle,0.0,Yes,Salle 8,231.0,0.7472222222222222,1.0,0.1988856742814725,0.16340000000000002,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD004072,Female,22.0,4,0.7371695178849144,17.0,0.4164810690423163,0.628,0.554,2.0,1.5,5.9,No,No,Middle,1.0,No,Salle 23,93.0,0.34444444444444444,0.0,0.41709863997907204,0.3324,61.93600823045268,0,0,0,0,False,False,False,False,False,False
ENSPD004073,Female,21.0,1,0.5645412130637636,28.0,0.7928730512249444,0.28800000000000003,0.853,3.0,0.7,2.6,Yes,No,Middle,0.0,Yes,Salle 12,121.0,0.5472222222222223,1.0,0.22790236567822444,0.432,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD004074,Female,25.0,2,0.5847589424572316,27.0,0.5178173719376392,0.838,0.624,0.0,3.8,18.8,No,No,Middle,1.0,Yes,Salle 9,177.0,0.5708333333333333,1.0,0.22458434418627463,0.0,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD004075,Female,21.0,1,0.5800933125972006,27.0,0.6380846325167038,0.561,0.8890000000000001,1.0,6.5,33.2,Yes,No,Low,2.0,No,Salle 25,186.0,0.6222222222222222,1.0,0.20295241544679907,0.146,61.916933638443936,0,0,0,1,False,False,False,False,True,False
ENSPD004076,Male,21.0,2,0.41835147744945567,37.0,0.6481069042316259,0.5479999999999999,0.775,0.0,0.3,10.0,No,No,Low,3.0,Yes,Salle 29,119.0,0.5708333333333333,1.0,0.17040398789395897,0.0,61.93600823045268,1,0,1,0,False,False,False,False,False,False
ENSPD004077,Male,26.0,4,0.7838258164852253,14.0,0.643652561247216,0.521,0.762,0.0,1.8,16.7,Yes,No,Low,2.0,No,Salle 6,173.0,0.6069444444444445,1.0,0.27245452279518234,0.0,61.453713527851455,1,0,0,1,False,False,True,False,False,False
ENSPD004078,Male,24.0,3,0.8864696734059098,7.0,0.7227171492204899,0.7020000000000001,0.836,2.0,3.3,15.8,Yes,No,Middle,1.0,No,Salle 6,188.0,0.7,1.0,0.26350584371852825,0.3708,61.800132802124836,1,0,0,1,True,False,False,False,False,False
ENSPD004079,Female,17.0,4,0.8693623639191289,8.0,0.6759465478841872,0.41700000000000004,0.807,1.0,3.5,8.3,Yes,No,High,1.0,Yes,Salle 13,157.0,0.5861111111111111,1.0,0.3094466182616944,0.1832,61.800132802124836,0,0,1,1,True,False,False,False,False,False
ENSPD004080,Male,21.0,2,0.671850699844479,21.0,0.7416481069042317,0.443,0.853,0.0,1.2,16.9,Yes,No,Low,1.0,No,Salle 25,298.0,0.6444444444444444,1.0,0.22251744566467377,0.0,61.36358885017421,1,0,0,1,False,False,False,True,False,False
ENSPD004081,Female,18.0,5,0.5692068429237945,28.0,0.688195991091314,0.611,0.635,1.0,0.5,6.1,No,No,Low,1.0,Yes,Salle 12,60.0,0.7958333333333334,1.0,0.14584655477508388,0.1446,61.59497568881685,0,0,1,0,False,False,False,False,False,True
ENSPD004082,Male,20.0,3,0.8584758942457232,9.0,0.3986636971046771,0.507,0.963,0.0,1.0,7.3,No,No,Middle,1.0,Yes,Salle 8,263.0,0.5361111111111111,1.0,0.3323231668991913,0.0,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD004083,Female,17.0,2,0.8398133748055988,10.0,0.6547884187082406,0.68,0.635,0.0,2.8,21.2,Yes,No,Low,1.0,Yes,Salle 8,71.0,0.6375,1.0,0.27607609545484835,0.0,60.567119565217396,0,0,1,1,False,True,False,False,False,False
ENSPD004084,Female,22.0,2,0.76049766718507,15.0,0.5155902004454344,0.514,0.552,0.0,10.2,44.6,Yes,No,Low,1.0,Yes,Salle 28,231.0,0.3666666666666667,0.0,0.40876200321992195,0.0,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD004085,Male,20.0,5,0.7231726283048211,0.0,0.42538975501113585,0.907,0.713,1.0,1.6,13.4,No,No,Low,1.0,Yes,Salle 22,48.0,0.6986111111111111,1.0,0.21755113546445196,0.16440000000000002,61.93600823045268,1,0,1,0,False,False,False,False,False,False
ENSPD004086,Male,22.0,3,0.7153965785381026,18.0,0.6113585746102449,0.745,0.255,1.0,0.4,7.6,Yes,No,Middle,3.0,Yes,Salle 3,212.0,0.4180555555555555,1.0,0.3524963677938968,0.16340000000000002,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD004087,Male,19.0,3,0.671850699844479,21.0,0.6403118040089087,0.743,0.8059999999999999,2.0,0.1,0.5,No,No,Middle,1.0,Yes,Salle 28,212.0,0.6736111111111112,1.0,0.21170716675384862,0.31560000000000005,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD004088,Female,22.0,2,0.645412130637636,23.0,0.6514476614699333,0.511,0.428,1.0,5.8,23.9,Yes,No,Low,2.0,Yes,Salle 18,231.0,0.4111111111111111,1.0,0.3294734162868387,0.1544,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD004089,Female,21.0,2,0.42923794712286145,37.0,0.7861915367483296,1.0,0.8640000000000001,0.0,1.3,9.3,No,No,Middle,1.0,Yes,Salle 10,119.0,0.8347222222222221,1.0,0.10083958256392875,0.0,61.93600823045268,0,0,1,0,False,False,False,False,False,False
ENSPD004090,Male,25.0,4,0.8429237947122862,10.0,0.6113585746102449,0.541,1.0,2.0,2.5,14.9,No,No,Middle,2.0,Yes,Salle 4,157.0,0.7680555555555555,1.0,0.22629500774930858,0.35960000000000003,61.800132802124836,1,0,1,0,True,False,False,False,False,False
ENSPD004091,Female,25.0,3,0.6998444790046657,19.0,0.6113585746102449,0.49200000000000005,0.35000000000000003,0.0,2.2,11.3,Yes,No,Middle,1.0,Yes,Salle 21,154.0,0.35,0.0,0.3962952861328458,0.0,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD004092,Male,24.0,3,0.8149300155520994,12.0,0.6971046770601336,0.747,0.63,1.0,4.4,20.1,No,No,Middle,2.0,Yes,Salle 29,212.0,0.6263888888888889,1.0,0.27339938036886124,0.1762,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD004093,Male,21.0,3,0.9999999999999999,0.0,0.6258351893095769,0.655,0.42700000000000005,2.0,0.6,7.1,Yes,Yes,Middle,0.0,Yes,Salle 29,188.0,0.4916666666666667,1.0,0.40903534555561016,0.4,61.800132802124836,1,1,1,1,True,False,False,False,False,False
ENSPD004094,Female,26.0,1,0.6469673405909798,23.0,0.7383073496659243,0.473,0.294,2.0,1.2,7.0,No,No,Middle,0.0,Yes,Salle 2,96.0,0.375,1.0,0.3547779613320424,0.3092,61.93600823045268,0,0,1,0,False,False,False,False,False,False
ENSPD004095,Male,19.0,4,0.28304821150855364,46.0,0.6915367483296213,1.0,0.619,0.0,4.9,28.2,Yes,No,Low,0.0,Yes,Salle 9,230.0,0.7194444444444443,1.0,0.08741319013834672,0.0,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD004096,Male,19.0,5,0.8102643856920683,12.0,0.601336302895323,0.7959999999999999,0.767,0.0,1.8,13.4,No,No,Low,0.0,Yes,Salle 22,70.0,0.6916666666666667,1.0,0.2450218116645879,0.0,61.453713527851455,1,0,1,0,False,False,True,False,False,False
